ID	MAPRESOURCE	MOVE_MODEL	MATRIX	event	script	msg	encount	maptype	bicycle	dash	escape	fly	BGM_DAY	BGM_NIGHT	WEATHER	CAMERA	BATTLE_BG	PLACE_NAME	WINDOW_TYPE	備考
T06PC0101	AREA_ID_ROOM02	MMLID_NOENTRY	PC01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T6EREA	PLACE_WIN_TOWN	ポケモンセンター＿１Ｆ	
T06PC0102	AREA_ID_ROOM02	MMLID_NOENTRY	PC02	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T6EREA	PLACE_WIN_TOWN	ポケモンセンター＿２Ｆ	
T06R0101	AREA_ID_ROOM33	MMLID_NOENTRY	CLUB01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY11_D	SEQ_CITY11_N	GINGA00	4	BG_ID_ROOM_A	MAPNAME_T6CLUB	PLACE_WIN_TOWN	再戦施設	
T06R0201	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE03	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY11_D	SEQ_CITY11_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T6EREA	PLACE_WIN_TOWN	民家２	
T06R0301	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE05	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY11_D	SEQ_CITY11_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T6EREA	PLACE_WIN_TOWN	民家３	
T07	AREA_ID_AREA14	MMLID_AREA14	SINOU	○	○	○	○	MAPTYPE_TOWN	○	○	×	○	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	0	BG_ID_CITY	MAPNAME_T7EREA	PLACE_WIN_TOWN	リゾートエリア	
T07FS0101	AREA_ID_ROOM03	MMLID_NOENTRY	FS01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_FS	SEQ_FS	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T7EREA	PLACE_WIN_TOWN	フレンドリィショップ	
T07PC0101	AREA_ID_ROOM02	MMLID_NOENTRY	PC01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T7EREA	PLACE_WIN_TOWN	ポケモンセンター＿１Ｆ	
T07PC0102	AREA_ID_ROOM02	MMLID_NOENTRY	PC02	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T7EREA	PLACE_WIN_TOWN	ポケモンセンター＿２Ｆ	
T07R0101	AREA_ID_ROOM19	MMLID_NOENTRY	MROOM01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_T7EREA	PLACE_WIN_TOWN	会員制の建物１Ｆ	
T07R0102	AREA_ID_ROOM19	MMLID_NOENTRY	MROOM02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_T7EREA	PLACE_WIN_TOWN	会員制の建物２Ｆ	
T07R0103	AREA_ID_ROOM02	MMLID_NOENTRY	EV01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_T7EREA	PLACE_WIN_TOWN	会員制の建物ＥＶ	
T07R0201	AREA_ID_ROOM32	MMLID_NOENTRY	VILLA01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T7VILLA	PLACE_WIN_TOWN	別荘	
T07R0301	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T7EREA	PLACE_WIN_TOWN	民家２	
UNION	AREA_ID_UNIONROOM	MMLID_UNIONROOM	PC05	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	0	BG_ID_ROOM_A	MAPNAME_NOTHING	PLACE_WIN_TOWN	ユニオンルーム	
W220	AREA_ID_AREA01	MMLID_AREA01	SINOU	○	×	×	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_D_D	SEQ_ROAD_D_N	SUNNY	0	BG_ID_SEA	MAPNAME_W220	PLACE_WIN_SEE	220番水道	
W223	AREA_ID_AREA08	MMLID_AREA08	SINOU	○	×	×	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_F_D	SEQ_ROAD_F_N	SUNNY	11	BG_ID_SEA	MAPNAME_W223	PLACE_WIN_SEE	223番水道	
W226	AREA_ID_AREA12	MMLID_AREA12	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_TOWN06_D	SEQ_TOWN06_N	SUNNY	0	BG_ID_MOUNTAIN	MAPNAME_W226	PLACE_WIN_SEE	226番水道	
W229	AREA_ID_AREA14	MMLID_AREA14	SINOU	×	×	×	×	MAPTYPE_ROAD	○	○	×	×	SEQ_DUMMY	SEQ_DUMMY	SUNNY	0	BG_ID_FOREST	MAPNAME_NOTHING	PLACE_WIN_SEE	あとで設定してください	
W230	AREA_ID_AREA14	MMLID_AREA14	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_BZA_D	SEQ_ROAD_BZA_N	SUNNY	0	BG_ID_SEA	MAPNAME_W230	PLACE_WIN_SEE	230番水道	
W231	AREA_ID_AREA08	MMLID_AREA14	SINOU	○	×	×	×	MAPTYPE_ROAD	○	○	×	○	SEQ_TOWN03_D	SEQ_TOWN03_N	SUNNY	0	BG_ID_SEA	MAPNAME_W231	PLACE_WIN_SEE	うみわれのみち	
W233	AREA_ID_AREA14	MMLID_AREA14	SINOU	×	×	×	×	MAPTYPE_ROAD	○	○	×	×	SEQ_DUMMY	SEQ_DUMMY	SUNNY	0	BG_ID_SEA	MAPNAME_NOTHING	PLACE_WIN_SEE	233番水道	
c01PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C1KOTOBUKI	PLACE_WIN_SEE	ポケモンセンター＿B1F	
c02PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C2MIO	PLACE_WIN_SEE	ポケモンセンター＿B1F	
C03PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C3KUROGANE	PLACE_WIN_SEE	ポケモンセンター＿B1F	
C04PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C4HAKUTAI	PLACE_WIN_SEE	ポケモンセンター＿B1F	
C05PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C5YOSUGA	PLACE_WIN_SEE	ポケモンセンター＿B1F	
C06PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C6NOMOSE	PLACE_WIN_SEE	ポケモンセンター＿B1F
C07PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C7TOBARI	PLACE_WIN_SEE	ポケモンセンター＿B1F
C08PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C8NAGISA	PLACE_WIN_SEE	ポケモンセンター＿B1F
C09PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C9KISSAKI	PLACE_WIN_SEE	ポケモンセンター＿B1F
C10PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C10RIGU	PLACE_WIN_SEE	ポケモンセンター＿B1F
C11PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C11EREA	PLACE_WIN_SEE	ポケモンセンター＿B1F
T02PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T2MASAGO	PLACE_WIN_SEE	ポケモンセンター＿B1F
T03PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T3SONOO	PLACE_WIN_SEE	ポケモンセンター＿B1F
T04PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T4ZUI	PLACE_WIN_SEE	ポケモンセンター＿B1F
T05PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T5KANNAGI	PLACE_WIN_SEE	ポケモンセンター＿B1F
T06PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T6EREA	PLACE_WIN_SEE	ポケモンセンター＿B1F
T07PC0103	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T7EREA	PLACE_WIN_SEE	ポケモンセンター＿B1F
C02R0601	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE02	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY02_D	SEQ_CITY02_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C2MIO	PLACE_WIN_SEE	ミオ民家４(インタビュアー）
R210AR0101	AREA_ID_ROOM16	MMLID_NOENTRY	TROOM01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_F_D	SEQ_ROAD_F_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_R210KISSATEN	PLACE_WIN_SEE	R210a喫茶店
D31R0207	AREA_ID_ROOM14	MMLID_NOENTRY	TOWER04	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_BF_TOWWER	SEQ_BF_TOWWER	SUNNY	0	BG_ID_ROOM_B	MAPNAME_D31TOWER	PLACE_WIN_SEE	タワーバトルサロン
D26R0107	AREA_ID_DUNGEON16	MMLID_NOENTRY	DUN2607	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_THE_EVENT04	SEQ_THE_EVENT04	GINGA00	4	BG_ID_ROOM_B	MAPNAME_D26AZITO	PLACE_WIN_SEE	ギンガだんアジト　レイアイハイの部屋
C10R0114	AREA_ID_ROOM02	MMLID_NOENTRY	PC02	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C10RIGU	PLACE_WIN_SEE	リーグ専用　ＰＣ２ＦＩＤ
C10R0115	AREA_ID_ROOM02	MMLID_NOENTRY	PC07	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C10RIGU	PLACE_WIN_SEE	リーグ専用　ＰＣＢ１ＩＤ
D26R0108	AREA_ID_DUNGEON16	MMLID_NOENTRY	DUN2608	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_THE_EVENT04	SEQ_THE_EVENT04	GINGA00	4	BG_ID_ROOM_B	MAPNAME_D26AZITO	PLACE_WIN_SEE	ギンガだんアジト　レイアイハイの部屋への通路
R225R0101	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN06_D	SEQ_TOWN06_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R225	PLACE_WIN_SEE	R225民家
W226R0101	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE05	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN06_D	SEQ_TOWN06_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_W226	PLACE_WIN_SEE	W226民家
R227R0101	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE04	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN06_D	SEQ_TOWN06_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R227	PLACE_WIN_SEE	R227民家
R228R0101	AREA_ID_ROOM31	MMLID_NOENTRY	GATEPL02	○	○	○	×	MAPTYPE_ROOM	○	×	×	×	SEQ_ROAD_BZA_D	SEQ_ROAD_BZA_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R228	PLACE_WIN_SEE	W226←→R228ゲート
R228R0201	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE05	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_BZA_D	SEQ_ROAD_BZA_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R228	PLACE_WIN_SEE	R228民家1
R228R0301	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE03	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_BZA_D	SEQ_ROAD_BZA_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R228	PLACE_WIN_SEE	R228民家２
D06R0201	AREA_ID_DUNGEON11	MMLID_NOENTRY	DUN0602	○	○	○	○	MAPTYPE_ROAD	○	○	×	×	SEQ_D_SAFARI	SEQ_D_SAFARI	SUNNY	2	BG_ID_FOREST	MAPNAME_D6SITUGEN	PLACE_WIN_FOREST	3/5 湿原ダンジョン
D06R0202	AREA_ID_DUNGEON11	MMLID_NOENTRY	DUN0602	○	○	○	○	MAPTYPE_ROAD	○	○	×	×	SEQ_D_SAFARI	SEQ_D_SAFARI	SUNNY	2	BG_ID_FOREST	MAPNAME_D6SITUGEN	PLACE_WIN_FOREST	3/5 湿原ダンジョン
D06R0203	AREA_ID_DUNGEON11	MMLID_NOENTRY	DUN0602	○	○	○	○	MAPTYPE_ROAD	○	○	×	×	SEQ_D_SAFARI	SEQ_D_SAFARI	SUNNY	2	BG_ID_FOREST	MAPNAME_D6SITUGEN	PLACE_WIN_FOREST	3/5 湿原ダンジョン
D06R0204	AREA_ID_DUNGEON11	MMLID_NOENTRY	DUN0602	○	○	○	○	MAPTYPE_ROAD	○	○	×	×	SEQ_D_SAFARI	SEQ_D_SAFARI	SUNNY	2	BG_ID_FOREST	MAPNAME_D6SITUGEN	PLACE_WIN_FOREST	3/5 湿原ダンジョン
D06R0205	AREA_ID_DUNGEON11	MMLID_NOENTRY	DUN0602	○	○	○	○	MAPTYPE_ROAD	○	○	×	×	SEQ_D_SAFARI	SEQ_D_SAFARI	SUNNY	2	BG_ID_FOREST	MAPNAME_D6SITUGEN	PLACE_WIN_FOREST	3/5 湿原ダンジョン
D06R0206	AREA_ID_DUNGEON11	MMLID_NOENTRY	DUN0602	○	○	○	○	MAPTYPE_ROAD	○	○	×	×	SEQ_D_SAFARI	SEQ_D_SAFARI	SUNNY	2	BG_ID_FOREST	MAPNAME_D6SITUGEN	PLACE_WIN_FOREST	3/5 湿原ダンジョン
D05R0116	AREA_ID_DUNGEON08	MMLID_NOENTRY	DUN0516	○	○	○	×	MAPTYPE_ROAD	×	○	×	×	SEQ_AUS	SEQ_AUS	MYSTIC	14	BG_ID_CAVE_A	MAPNAME_D5ROOM	PLACE_WIN_CAVE	はじまりのま／ダイヤモンド
D05R0117	AREA_ID_DUNGEON08	MMLID_NOENTRY	DUN0517	×	×	×	×	MAPTYPE_ROAD	×	○	×	×	SEQ_D_MOUNT2	SEQ_D_MOUNT2	MYSTIC	14	BG_ID_CAVE_A	MAPNAME_D5ROOM	PLACE_WIN_SEE	はじまりのま／パール
D22R0102	AREA_ID_DUNGEON01	MMLID_NOENTRY	DUN2202	○	○	○	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_04	SEQ_D_04	SUNNY	12	BG_ID_CAVE_B	MAPNAME_D22ANA	PLACE_WIN_CAVE	遺跡マニアダンジョン変化２
D22R0103	AREA_ID_DUNGEON01	MMLID_NOENTRY	DUN2203	○	○	○	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_02	SEQ_D_02	SUNNY	12	BG_ID_CAVE_B	MAPNAME_D22TONNERU	PLACE_WIN_CAVE	遺跡マニアダンジョン変化３
D24R0201	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE04	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_B_D	SEQ_ROAD_B_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_D24SIMA	PLACE_WIN_CAVE	コウテツ島　民家１
D07R0119	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN0707	○	×	×	○	MAPTYPE_CAVE	○	○	○	×	SEQ_D_02	SEQ_D_02	DOUKUTU02	0	BG_ID_CAVE_A	MAPNAME_D7ISEKI	PLACE_WIN_CAVE	アンノーンダンジョン１9
C08R0802	AREA_ID_ROOM02	MMLID_NOENTRY	EV01	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY08_D	SEQ_CITY08_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_C8TODAI	PLACE_WIN_CAVE	展望台EV
C01R0802	AREA_ID_ROOM12	MMLID_NOENTRY	BUIL06	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY01_D	SEQ_CITY01_N	SUNNY	4	BG_ID_ROOM_B	MAPNAME_C1KOTOBUKI	PLACE_WIN_CAVE	2/3追加　コトブキ：ビル2＿2Ｆ
D17R0108	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1706	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　十字路の部屋　（霧＋アイテム）
D17R0109	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　ポケモンの部屋
D17R0110	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　十字路の部屋　（霧＋岩砕き／難）
D17R0111	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1705	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　３柱の部屋　（霧＋岩砕き／難）
D17R0112	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1705	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　十字路の部屋　（霧＋岩砕き／難）
D17R0113	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1706	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　３柱の部屋　（霧＋岩砕き／難）
D17R0114	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1706	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　
D17R0115	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　十字路の部屋　（霧）
D17R0116	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　十字路の部屋　（霧）
D17R0117	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1705	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　
D17R0118	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1705	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　十字路の部屋　（霧＋岩砕き／難）
D17R0119	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1706	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　
D17R0120	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1706	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　７柱の部屋　（アイテム）
D17R0121	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	○	○	×	○	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　十字路の部屋　（霧＋アイテム）
D17R0122	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	○	○	×	×	MAPTYPE_CAVE	○	○	×	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_CAVE	5/29追加　D17かえらずのあな　５・７柱の部屋
D17R0123	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1705	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　
D17R0124	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1705	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　
D17R0125	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1706	○	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　３柱の部屋　（霧＋岩砕き／難）
D17R0126	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1706	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　
D17R0127	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　
D17R0128	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　十字路の部屋　（霧）
D17R0129	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1705	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　
D17R0130	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1705	○	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　十字路の部屋　（霧＋岩砕き／難）
D17R0131	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1706	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　
